#HSPC_H3K27Ac_peaks Enhancers
#Created from /broad/sankaranlab/xliao/MPN/HSPC_H3K27Ac/Jianxu/rose_o/HSPC_H3K27Ac_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HSPC_H3K27Ac.no_duplicates.bam
#Using cutoff of 9730.1403 for Super-Enhancers
#Created on Sep 29 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HSPC_H3K27Ac.no_duplicates.bam	enhancerRank	isSuper
1_HSPC_H3K27Ac_peak_4719_lociStitched	chr1	161155473	161156321	1	849	1584.4032	7358	0
2_HSPC_H3K27Ac_peak_52257_lociStitched	chr5	7815763	7822100	2	1004	1584.25	7359	0
3_HSPC_H3K27Ac_peak_17457_lociStitched	chr12	133216700	133218694	3	1328	1584.0336	7360	0
2_HSPC_H3K27Ac_peak_20088_lociStitched	chr14	65629137	65638128	2	628	1583.3151	7361	0
3_HSPC_H3K27Ac_peak_61366_lociStitched	chr7	75648985	75652386	3	923	1583.1655	7362	0
2_HSPC_H3K27Ac_peak_12489_lociStitched	chr11	72194310	72195406	2	1034	1582.9528	7363	0
4_HSPC_H3K27Ac_peak_47639_lociStitched	chr3	129023117	129025484	4	1171	1582.3395	7364	0
3_HSPC_H3K27Ac_peak_13085_lociStitched	chr11	102790489	102795986	3	1008	1582.0366	7365	0
2_HSPC_H3K27Ac_peak_53041_lociStitched	chr5	65647242	65648612	2	1166	1581.665	7366	0
1_HSPC_H3K27Ac_peak_51098_lociStitched	chr4	106382264	106383208	1	945	1580.5392	7367	0
3_HSPC_H3K27Ac_peak_53836_lociStitched	chr5	107977654	107986381	3	1255	1580.4597	7368	0
2_HSPC_H3K27Ac_peak_11357_lociStitched	chr11	44937782	44939114	2	1187	1580.1516	7369	0
2_HSPC_H3K27Ac_peak_45529_lociStitched	chr3	30235182	30239984	2	776	1579.858	7370	0
1_HSPC_H3K27Ac_peak_7729_lociStitched	chr10	20905343	20906245	1	903	1579.4922	7371	0
1_HSPC_H3K27Ac_peak_42509_lociStitched	chr21	30374704	30375503	1	800	1579.2235	7372	0
2_HSPC_H3K27Ac_peak_39548_lociStitched	chr2	208119759	208121972	2	593	1578.9755	7373	0
2_HSPC_H3K27Ac_peak_49312_lociStitched	chr3	196729327	196730847	2	961	1578.216	7374	0
2_HSPC_H3K27Ac_peak_41661_lociStitched	chr20	44061227	44065623	2	680	1578.164	7375	0
3_HSPC_H3K27Ac_peak_38240_lociStitched	chr2	139572430	139584856	3	856	1578.102	7376	0
3_HSPC_H3K27Ac_peak_70501_lociStitched	chrX	102206166	102215810	3	1123	1577.7584	7377	0
2_HSPC_H3K27Ac_peak_7885_lociStitched	chr10	27818410	27825568	2	932	1577.6232	7378	0
3_HSPC_H3K27Ac_peak_65466_lociStitched	chr8	126540187	126553429	3	889	1577.1222	7379	0
4_HSPC_H3K27Ac_peak_51261_lociStitched	chr4	119857117	119864323	4	1109	1576.6728	7380	0
1_HSPC_H3K27Ac_peak_47072_lociStitched	chr3	107317563	107318808	1	1246	1576.419	7381	0
3_HSPC_H3K27Ac_peak_44609_lociStitched	chr22	44999458	45013321	3	844	1576.2231	7382	0
2_HSPC_H3K27Ac_peak_65149_lociStitched	chr8	109960784	109969087	2	1353	1575.9094	7383	0
2_HSPC_H3K27Ac_peak_58285_lociStitched	chr6	110985420	110987230	2	1084	1575.786	7384	0
1_HSPC_H3K27Ac_peak_34908_lociStitched	chr2	7570604	7571745	1	1142	1575.6069	7385	0
2_HSPC_H3K27Ac_peak_38805_lociStitched	chr2	172812669	172813766	2	793	1575.5114	7386	0
2_HSPC_H3K27Ac_peak_2889_lociStitched	chr1	86455993	86457032	2	981	1575.4357	7387	0
HSPC_H3K27Ac_peak_33699	chr19	41828905	41829432	1	528	1575.0449	7388	0
2_HSPC_H3K27Ac_peak_48712_lociStitched	chr3	177979148	177981421	2	818	1574.9617	7389	0
2_HSPC_H3K27Ac_peak_14930_lociStitched	chr12	32173557	32185035	2	563	1574.7816	7390	0
1_HSPC_H3K27Ac_peak_66023_lociStitched	chr9	257400	258487	1	1088	1574.6282	7391	0
3_HSPC_H3K27Ac_peak_39623_lociStitched	chr2	213822992	213824274	3	862	1574.5524	7392	0
2_HSPC_H3K27Ac_peak_26236_lociStitched	chr16	84840496	84845191	2	753	1573.764	7393	0
2_HSPC_H3K27Ac_peak_35803_lociStitched	chr2	40895811	40907897	2	1176	1573.5972	7394	0
4_HSPC_H3K27Ac_peak_27200_lociStitched	chr17	14576022	14584339	4	1058	1573.5764	7395	0
2_HSPC_H3K27Ac_peak_45739_lociStitched	chr3	38020912	38022515	2	1199	1573.3445	7396	0
3_HSPC_H3K27Ac_peak_40115_lociStitched	chr2	233703184	233704883	3	937	1572.7643	7397	0
2_HSPC_H3K27Ac_peak_25999_lociStitched	chr16	74415968	74417366	2	1036	1572.3306	7398	0
2_HSPC_H3K27Ac_peak_51583_lociStitched	chr4	144970882	144981717	2	893	1572.1585	7399	0
2_HSPC_H3K27Ac_peak_12631_lociStitched	chr11	74986286	74987715	2	691	1571.4713	7400	0
2_HSPC_H3K27Ac_peak_41019_lociStitched	chr20	22964750	22966347	2	1306	1571.1286	7401	0
1_HSPC_H3K27Ac_peak_54530_lociStitched	chr5	141228909	141229966	1	1058	1570.9134	7402	0
2_HSPC_H3K27Ac_peak_39133_lociStitched	chr2	191217841	191225011	2	626	1570.23	7403	0
1_HSPC_H3K27Ac_peak_65922_lociStitched	chr8	145052794	145053502	1	709	1570.1316	7404	0
3_HSPC_H3K27Ac_peak_45139_lociStitched	chr3	12688660	12690299	3	1005	1569.9981	7405	0
3_HSPC_H3K27Ac_peak_56268_lociStitched	chr6	17715172	17725644	3	1086	1569.7528	7406	0
3_HSPC_H3K27Ac_peak_37347_lociStitched	chr2	99439208	99441712	3	931	1569.2568	7407	0
4_HSPC_H3K27Ac_peak_58650_lociStitched	chr6	134693876	134695837	4	1231	1569.1922	7408	0
2_HSPC_H3K27Ac_peak_47584_lociStitched	chr3	128477697	128479070	2	980	1568.6525	7409	0
2_HSPC_H3K27Ac_peak_47338_lociStitched	chr3	121820773	121831386	2	515	1568.6014	7410	0
3_HSPC_H3K27Ac_peak_50251_lociStitched	chr4	52767222	52773138	3	1606	1567.74	7411	0
2_HSPC_H3K27Ac_peak_38962_lociStitched	chr2	179140508	179152990	2	553	1567.7392	7412	0
2_HSPC_H3K27Ac_peak_51880_lociStitched	chr4	170214045	170215531	2	1223	1567.73	7413	0
4_HSPC_H3K27Ac_peak_19483_lociStitched	chr14	31841379	31847531	4	1136	1567.5296	7414	0
3_HSPC_H3K27Ac_peak_28716_lociStitched	chr17	47633552	47647482	3	962	1567.125	7415	0
2_HSPC_H3K27Ac_peak_2197_lociStitched	chr1	51899137	51900573	2	1219	1566.8196	7416	0
2_HSPC_H3K27Ac_peak_46427_lociStitched	chr3	52704469	52705676	2	1027	1566.5653	7417	0
3_HSPC_H3K27Ac_peak_31455_lociStitched	chr18	72695530	72707368	3	911	1566.1674	7418	0
2_HSPC_H3K27Ac_peak_37056_lociStitched	chr2	87477130	87478276	2	986	1566.009	7419	0
2_HSPC_H3K27Ac_peak_32513_lociStitched	chr19	12654621	12655851	2	977	1565.913	7420	0
2_HSPC_H3K27Ac_peak_63718_lociStitched	chr8	28799403	28802649	2	534	1565.5458	7421	0
2_HSPC_H3K27Ac_peak_49951_lociStitched	chr4	37668250	37677818	2	737	1565.3248	7422	0
3_HSPC_H3K27Ac_peak_14879_lociStitched	chr12	30782753	30784235	3	1087	1564.992	7423	0
3_HSPC_H3K27Ac_peak_18091_lociStitched	chr13	45371055	45377170	3	1272	1564.8285	7424	0
3_HSPC_H3K27Ac_peak_10876_lociStitched	chr11	11332999	11340974	3	1148	1564.695	7425	0
4_HSPC_H3K27Ac_peak_44219_lociStitched	chr22	38405106	38414122	4	966	1564.276	7426	0
2_HSPC_H3K27Ac_peak_8340_lociStitched	chr10	49514214	49515582	2	1181	1564.0344	7427	0
3_HSPC_H3K27Ac_peak_10967_lociStitched	chr11	15990017	15991657	3	1187	1563.74	7428	0
2_HSPC_H3K27Ac_peak_66381_lociStitched	chr9	30300900	30302031	2	1053	1563.4944	7429	0
2_HSPC_H3K27Ac_peak_70106_lociStitched	chrX	52986927	52988149	2	1113	1563.1824	7430	0
2_HSPC_H3K27Ac_peak_22701_lociStitched	chr15	69754660	69755772	2	974	1563.1384	7431	0
3_HSPC_H3K27Ac_peak_49849_lociStitched	chr4	22900548	22915508	3	828	1561.824	7432	0
2_HSPC_H3K27Ac_peak_41021_lociStitched	chr20	23006043	23008535	2	797	1561.4872	7433	0
2_HSPC_H3K27Ac_peak_65010_lociStitched	chr8	103990256	103991563	2	1200	1560.9501	7434	0
3_HSPC_H3K27Ac_peak_62419_lociStitched	chr7	130608755	130611419	3	964	1560.3048	7435	0
3_HSPC_H3K27Ac_peak_18819_lociStitched	chr13	97910189	97912917	3	992	1559.8704	7436	0
2_HSPC_H3K27Ac_peak_44953_lociStitched	chr3	5238781	5240183	2	1149	1559.8652	7437	0
2_HSPC_H3K27Ac_peak_6522_lociStitched	chr1	228973508	228986282	2	904	1559.7054	7438	0
2_HSPC_H3K27Ac_peak_52870_lociStitched	chr5	55903396	55904776	2	1204	1559.676	7439	0
2_HSPC_H3K27Ac_peak_58519_lociStitched	chr6	125307192	125309527	2	1328	1559.0795	7440	0
5_HSPC_H3K27Ac_peak_9231_lociStitched	chr10	89375939	89396236	5	1063	1558.8096	7441	0
3_HSPC_H3K27Ac_peak_22764_lociStitched	chr15	70920503	70921689	3	891	1558.7598	7442	0
3_HSPC_H3K27Ac_peak_2588_lociStitched	chr1	65719719	65721295	3	1159	1558.5064	7443	0
2_HSPC_H3K27Ac_peak_9600_lociStitched	chr10	101415522	101416493	2	617	1558.3579	7444	0
2_HSPC_H3K27Ac_peak_67802_lociStitched	chr9	108645861	108650139	2	549	1557.6198	7445	0
1_HSPC_H3K27Ac_peak_30329_lociStitched	chr18	3296718	3297567	1	850	1557.5754	7446	0
3_HSPC_H3K27Ac_peak_42316_lociStitched	chr21	15678447	15691361	3	828	1557.4284	7447	0
2_HSPC_H3K27Ac_peak_37157_lociStitched	chr2	89848539	89853420	2	706	1557.039	7448	0
2_HSPC_H3K27Ac_peak_51677_lociStitched	chr4	153379540	153382351	2	1057	1557.0129	7449	0
2_HSPC_H3K27Ac_peak_35995_lociStitched	chr2	46717934	46727410	2	1088	1556.9068	7450	0
3_HSPC_H3K27Ac_peak_21857_lociStitched	chr15	42873454	42883153	3	803	1556.6895	7451	0
3_HSPC_H3K27Ac_peak_62373_lociStitched	chr7	129304007	129316254	3	1163	1556.5937	7452	0
2_HSPC_H3K27Ac_peak_43778_lociStitched	chr22	28837903	28839282	2	1283	1555.512	7453	0
2_HSPC_H3K27Ac_peak_45082_lociStitched	chr3	10917310	10918319	2	931	1555.2726	7454	0
2_HSPC_H3K27Ac_peak_45896_lociStitched	chr3	43285684	43297882	2	703	1555.245	7455	0
2_HSPC_H3K27Ac_peak_30854_lociStitched	chr18	28783002	28783882	2	777	1555.136	7456	0
3_HSPC_H3K27Ac_peak_43151_lociStitched	chr21	46460748	46462752	3	1147	1555.104	7457	0
2_HSPC_H3K27Ac_peak_9193_lociStitched	chr10	88470564	88471963	2	1178	1554.8486	7458	0
2_HSPC_H3K27Ac_peak_22367_lociStitched	chr15	62682092	62683687	2	831	1554.487	7459	0
2_HSPC_H3K27Ac_peak_15575_lociStitched	chr12	56241317	56242724	2	877	1554.4536	7460	0
2_HSPC_H3K27Ac_peak_22733_lociStitched	chr15	70613020	70620380	2	755	1554.432	7461	0
2_HSPC_H3K27Ac_peak_42480_lociStitched	chr21	27434132	27443748	2	601	1553.9456	7462	0
3_HSPC_H3K27Ac_peak_66879_lociStitched	chr9	71501698	71511563	3	1015	1553.7375	7463	0
3_HSPC_H3K27Ac_peak_49624_lociStitched	chr4	6993068	7001566	3	824	1553.4344	7464	0
4_HSPC_H3K27Ac_peak_37379_lociStitched	chr2	100443069	100445118	4	1442	1553.3469	7465	0
1_HSPC_H3K27Ac_peak_28119_lociStitched	chr17	37310120	37310746	1	627	1552.6678	7466	0
1_HSPC_H3K27Ac_peak_52434_lociStitched	chr5	21341329	21342434	1	1106	1552.525	7467	0
2_HSPC_H3K27Ac_peak_12718_lociStitched	chr11	76793210	76794498	2	1152	1551.6536	7468	0
1_HSPC_H3K27Ac_peak_24697_lociStitched	chr16	21518509	21519187	1	679	1551.1962	7469	0
2_HSPC_H3K27Ac_peak_61317_lociStitched	chr7	75056739	75058035	2	1190	1551.1824	7470	0
2_HSPC_H3K27Ac_peak_37371_lociStitched	chr2	100171071	100172884	2	1224	1551.0215	7471	0
4_HSPC_H3K27Ac_peak_36147_lociStitched	chr2	54706421	54718969	4	1006	1550.9328	7472	0
1_HSPC_H3K27Ac_peak_61055_lociStitched	chr7	65746628	65747748	1	1121	1550.864	7473	0
2_HSPC_H3K27Ac_peak_41473_lociStitched	chr20	36034755	36040988	2	629	1550.7704	7474	0
2_HSPC_H3K27Ac_peak_15858_lociStitched	chr12	65549681	65551202	2	1188	1550.6595	7475	0
4_HSPC_H3K27Ac_peak_28155_lociStitched	chr17	38050849	38060228	4	931	1550.3487	7476	0
2_HSPC_H3K27Ac_peak_5280_lociStitched	chr1	181998303	181999512	2	1043	1550.3007	7477	0
3_HSPC_H3K27Ac_peak_51061_lociStitched	chr4	103700014	103710629	3	1003	1549.79	7478	0
3_HSPC_H3K27Ac_peak_46588_lociStitched	chr3	58663522	58669399	3	950	1549.7649	7479	0
1_HSPC_H3K27Ac_peak_42686_lociStitched	chr21	36263003	36263507	1	505	1549.7496	7480	0
2_HSPC_H3K27Ac_peak_56333_lociStitched	chr6	20319453	20320786	2	1177	1549.7458	7481	0
3_HSPC_H3K27Ac_peak_56084_lociStitched	chr6	14383569	14387302	3	936	1549.195	7482	0
1_HSPC_H3K27Ac_peak_40261_lociStitched	chr2	239685080	239686433	1	1354	1549.0497	7483	0
1_HSPC_H3K27Ac_peak_1105_lociStitched	chr1	26316765	26317985	1	1221	1548.668	7484	0
3_HSPC_H3K27Ac_peak_37926_lociStitched	chr2	120961139	120967928	3	825	1548.5709	7485	0
2_HSPC_H3K27Ac_peak_42023_lociStitched	chr20	54948691	54950107	2	947	1548.396	7486	0
2_HSPC_H3K27Ac_peak_22463_lociStitched	chr15	64696984	64698344	2	1302	1547.952	7487	0
2_HSPC_H3K27Ac_peak_8066_lociStitched	chr10	33654100	33655419	2	977	1547.5827	7488	0
2_HSPC_H3K27Ac_peak_35563_lociStitched	chr2	31443368	31445022	2	559	1547.317	7489	0
2_HSPC_H3K27Ac_peak_65979_lociStitched	chr8	145901099	145913347	2	1053	1546.9224	7490	0
3_HSPC_H3K27Ac_peak_22058_lociStitched	chr15	50455615	50457664	3	893	1546.7901	7491	0
3_HSPC_H3K27Ac_peak_35947_lociStitched	chr2	45864169	45870965	3	915	1546.7696	7492	0
2_HSPC_H3K27Ac_peak_45200_lociStitched	chr3	14245286	14246536	2	778	1546.75	7493	0
1_HSPC_H3K27Ac_peak_25762_lociStitched	chr16	67867007	67867794	1	788	1545.7467	7494	0
3_HSPC_H3K27Ac_peak_6662_lociStitched	chr1	232902148	232903885	3	1312	1545.0615	7495	0
3_HSPC_H3K27Ac_peak_47825_lociStitched	chr3	136334816	136336340	3	982	1545.0312	7496	0
4_HSPC_H3K27Ac_peak_23118_lociStitched	chr15	80089964	80091883	4	1441	1544.9869	7497	0
2_HSPC_H3K27Ac_peak_67717_lociStitched	chr9	102972059	102981745	2	841	1544.917	7498	0
2_HSPC_H3K27Ac_peak_61923_lociStitched	chr7	102175398	102176664	2	919	1544.8998	7499	0
2_HSPC_H3K27Ac_peak_24692_lociStitched	chr16	21424436	21425970	2	1202	1544.738	7500	0
3_HSPC_H3K27Ac_peak_70133_lociStitched	chrX	53740618	53742531	3	986	1544.1736	7501	0
4_HSPC_H3K27Ac_peak_20069_lociStitched	chr14	65393264	65395884	4	1291	1543.966	7502	0
2_HSPC_H3K27Ac_peak_12168_lociStitched	chr11	65787781	65789105	2	1234	1543.784	7503	0
2_HSPC_H3K27Ac_peak_34096_lociStitched	chr19	47746736	47748391	2	1207	1543.6185	7504	0
2_HSPC_H3K27Ac_peak_37386_lociStitched	chr2	100821999	100830674	2	491	1543.2825	7505	0
1_HSPC_H3K27Ac_peak_56901_lociStitched	chr6	32160476	32160834	1	359	1542.98	7506	0
1_HSPC_H3K27Ac_peak_57086_lociStitched	chr6	35048667	35049840	1	1174	1542.7296	7507	0
3_HSPC_H3K27Ac_peak_37770_lociStitched	chr2	112781376	112789969	3	965	1542.4435	7508	0
2_HSPC_H3K27Ac_peak_10916_lociStitched	chr11	13360286	13369956	2	648	1541.398	7509	0
2_HSPC_H3K27Ac_peak_19946_lociStitched	chr14	59892439	59905335	2	542	1541.072	7510	0
3_HSPC_H3K27Ac_peak_28565_lociStitched	chr17	44425141	44426791	3	1008	1540.44	7511	0
2_HSPC_H3K27Ac_peak_5844_lociStitched	chr1	204386798	204396109	2	960	1540.0394	7512	0
3_HSPC_H3K27Ac_peak_48427_lociStitched	chr3	160752280	160753702	3	1205	1539.8838	7513	0
3_HSPC_H3K27Ac_peak_52772_lociStitched	chr5	49998623	50007649	3	1067	1539.8356	7514	0
2_HSPC_H3K27Ac_peak_25688_lociStitched	chr16	66906763	66908500	2	894	1539.3294	7515	0
2_HSPC_H3K27Ac_peak_69180_lociStitched	chr9_gl000199_random	165618	168547	2	658	1539.1895	7516	0
3_HSPC_H3K27Ac_peak_47063_lociStitched	chr3	107085649	107092761	3	1238	1539.0368	7517	0
2_HSPC_H3K27Ac_peak_9660_lociStitched	chr10	103295077	103296674	2	1122	1539.0289	7518	0
2_HSPC_H3K27Ac_peak_22229_lociStitched	chr15	56760500	56762118	2	1003	1538.718	7519	0
2_HSPC_H3K27Ac_peak_27084_lociStitched	chr17	8736491	8747386	2	430	1538.374	7520	0
2_HSPC_H3K27Ac_peak_58987_lociStitched	chr6	144375642	144376847	2	1040	1537.098	7521	0
3_HSPC_H3K27Ac_peak_12724_lociStitched	chr11	77121117	77123465	3	950	1537.0008	7522	0
2_HSPC_H3K27Ac_peak_35283_lociStitched	chr2	25149434	25154053	2	1089	1536.2794	7523	0
3_HSPC_H3K27Ac_peak_39097_lociStitched	chr2	188445638	188452237	3	1314	1536.2472	7524	0
3_HSPC_H3K27Ac_peak_29655_lociStitched	chr17	73733285	73734899	3	991	1536.0438	7525	0
2_HSPC_H3K27Ac_peak_34434_lociStitched	chr19	53103954	53105574	2	1378	1535.76	7526	0
3_HSPC_H3K27Ac_peak_67996_lociStitched	chr9	116279746	116286805	3	874	1535.3325	7527	0
2_HSPC_H3K27Ac_peak_57295_lociStitched	chr6	39298116	39303849	2	770	1535.2974	7528	0
1_HSPC_H3K27Ac_peak_31870_lociStitched	chr19	2694954	2695836	1	883	1535.2092	7529	0
2_HSPC_H3K27Ac_peak_66860_lociStitched	chr9	70981257	70982528	2	1005	1534.9867	7530	0
3_HSPC_H3K27Ac_peak_70777_lociStitched	chrX	129129665	129131640	3	1299	1534.97	7531	0
2_HSPC_H3K27Ac_peak_57567_lociStitched	chr6	46344132	46345374	2	1045	1534.8636	7532	0
1_HSPC_H3K27Ac_peak_52142_lociStitched	chr4	191043734	191044374	1	641	1534.592	7533	0
2_HSPC_H3K27Ac_peak_12320_lociStitched	chr11	67857355	67858685	2	1219	1534.022	7534	0
3_HSPC_H3K27Ac_peak_30199_lociStitched	chr17	81074945	81080695	3	694	1533.525	7535	0
3_HSPC_H3K27Ac_peak_27244_lociStitched	chr17	15884839	15886251	3	907	1533.0084	7536	0
2_HSPC_H3K27Ac_peak_60494_lociStitched	chr7	36513503	36514865	2	1109	1532.5224	7537	0
2_HSPC_H3K27Ac_peak_60863_lociStitched	chr7	47845816	47847522	2	1256	1532.4998	7538	0
2_HSPC_H3K27Ac_peak_63530_lociStitched	chr8	22068038	22069463	2	1354	1532.16	7539	0
2_HSPC_H3K27Ac_peak_3937_lociStitched	chr1	147752231	147753593	2	1191	1531.9776	7540	0
1_HSPC_H3K27Ac_peak_23816_lociStitched	chr15	102509273	102510419	1	1147	1531.5144	7541	0
3_HSPC_H3K27Ac_peak_24795_lociStitched	chr16	23837253	23838731	3	1286	1531.3558	7542	0
3_HSPC_H3K27Ac_peak_5556_lociStitched	chr1	197438895	197450417	3	722	1531.2738	7543	0
2_HSPC_H3K27Ac_peak_19339_lociStitched	chr14	24040967	24042137	2	981	1531.179	7544	0
2_HSPC_H3K27Ac_peak_42239_lociStitched	chr20	62361558	62362893	2	1027	1529.7765	7545	0
2_HSPC_H3K27Ac_peak_52988_lociStitched	chr5	61556587	61557958	2	1171	1527.8424	7546	0
3_HSPC_H3K27Ac_peak_37310_lociStitched	chr2	98585711	98596420	3	1280	1527.1034	7547	0
2_HSPC_H3K27Ac_peak_56023_lociStitched	chr6	13337928	13339126	2	969	1526.6114	7548	0
1_HSPC_H3K27Ac_peak_25479_lociStitched	chr16	55533684	55534687	1	1004	1526.566	7549	0
1_HSPC_H3K27Ac_peak_57680_lociStitched	chr6	53516265	53516959	1	695	1526.3142	7550	0
3_HSPC_H3K27Ac_peak_35667_lociStitched	chr2	37239710	37241172	3	1072	1526.0356	7551	0
1_HSPC_H3K27Ac_peak_16941_lociStitched	chr12	117571538	117572538	1	1001	1525.9	7552	0
2_HSPC_H3K27Ac_peak_29513_lociStitched	chr17	72406347	72414195	2	452	1524.8664	7553	0
1_HSPC_H3K27Ac_peak_28757_lociStitched	chr17	48367163	48368220	1	1058	1524.5111	7554	0
2_HSPC_H3K27Ac_peak_18359_lociStitched	chr13	51185216	51191536	2	731	1524.384	7555	0
1_HSPC_H3K27Ac_peak_32367_lociStitched	chr19	10665019	10665521	1	503	1523.9716	7556	0
3_HSPC_H3K27Ac_peak_45803_lociStitched	chr3	40293657	40296889	3	876	1523.888	7557	0
2_HSPC_H3K27Ac_peak_65690_lociStitched	chr8	134911107	134912279	2	1016	1522.8968	7558	0
2_HSPC_H3K27Ac_peak_70037_lociStitched	chrX	48896683	48898066	2	1059	1522.8213	7559	0
2_HSPC_H3K27Ac_peak_6426_lociStitched	chr1	226537518	226538578	2	1010	1522.16	7560	0
3_HSPC_H3K27Ac_peak_66691_lociStitched	chr9	43041017	43047156	3	1313	1521.8581	7561	0
3_HSPC_H3K27Ac_peak_4655_lociStitched	chr1	160609533	160611739	3	894	1521.4782	7562	0
1_HSPC_H3K27Ac_peak_59730_lociStitched	chr7	2491261	2492026	1	766	1521.3555	7563	0
2_HSPC_H3K27Ac_peak_68283_lociStitched	chr9	127001808	127005585	2	943	1520.2425	7564	0
1_HSPC_H3K27Ac_peak_13664_lociStitched	chr11	124745930	124746665	1	736	1520.127	7565	0
3_HSPC_H3K27Ac_peak_69386_lociStitched	chrX	4853500	4855307	3	1183	1520.0484	7566	0
2_HSPC_H3K27Ac_peak_25344_lociStitched	chr16	48221784	48223287	2	1398	1519.6833	7567	0
2_HSPC_H3K27Ac_peak_42126_lociStitched	chr20	60600436	60601679	2	1143	1519.4432	7568	0
2_HSPC_H3K27Ac_peak_27149_lociStitched	chr17	10075165	10076289	2	890	1519.4232	7569	0
2_HSPC_H3K27Ac_peak_58700_lociStitched	chr6	135745024	135746972	2	507	1519.0504	7570	0
2_HSPC_H3K27Ac_peak_69553_lociStitched	chrX	17692249	17700974	2	994	1517.2775	7571	0
4_HSPC_H3K27Ac_peak_3667_lociStitched	chr1	120325456	120328215	4	1225	1516.6223	7572	0
2_HSPC_H3K27Ac_peak_9629_lociStitched	chr10	102086095	102087688	2	1425	1516.536	7573	0
3_HSPC_H3K27Ac_peak_57605_lociStitched	chr6	49613035	49615244	3	996	1515.8158	7574	0
3_HSPC_H3K27Ac_peak_27484_lociStitched	chr17	20601625	20604440	3	1111	1515.596	7575	0
2_HSPC_H3K27Ac_peak_27924_lociStitched	chr17	33349448	33356073	2	815	1515.1375	7576	0
2_HSPC_H3K27Ac_peak_24504_lociStitched	chr16	15968584	15973468	2	616	1515.0168	7577	0
2_HSPC_H3K27Ac_peak_50978_lociStitched	chr4	99492664	99502222	2	585	1513.9872	7578	0
3_HSPC_H3K27Ac_peak_4933_lociStitched	chr1	167873915	167880923	3	1111	1513.728	7579	0
2_HSPC_H3K27Ac_peak_44687_lociStitched	chr22	46923234	46924658	2	1192	1513.712	7580	0
3_HSPC_H3K27Ac_peak_47843_lociStitched	chr3	136505121	136506627	3	1290	1513.53	7581	0
2_HSPC_H3K27Ac_peak_32674_lociStitched	chr19	14358866	14360375	2	1290	1513.3761	7582	0
2_HSPC_H3K27Ac_peak_8948_lociStitched	chr10	76049660	76060515	2	647	1513.187	7583	0
2_HSPC_H3K27Ac_peak_45881_lociStitched	chr3	42888908	42894099	2	786	1513.1765	7584	0
3_HSPC_H3K27Ac_peak_58253_lociStitched	chr6	110418565	110420750	3	961	1513.1125	7585	0
3_HSPC_H3K27Ac_peak_18705_lociStitched	chr13	87775257	87777208	3	913	1512.8054	7586	0
3_HSPC_H3K27Ac_peak_62853_lociStitched	chr7	148659927	148663989	3	1014	1512.6888	7587	0
3_HSPC_H3K27Ac_peak_38914_lociStitched	chr2	176440742	176445104	3	852	1511.8692	7588	0
2_HSPC_H3K27Ac_peak_69208_lociStitched	chrUn_gl000219	41673	51339	2	1227	1511.7624	7589	0
2_HSPC_H3K27Ac_peak_32511_lociStitched	chr19	12605731	12606799	2	946	1511.754	7590	0
2_HSPC_H3K27Ac_peak_24608_lociStitched	chr16	18541228	18542514	2	1152	1511.4358	7591	0
2_HSPC_H3K27Ac_peak_47783_lociStitched	chr3	133606868	133611163	2	535	1511.4105	7592	0
2_HSPC_H3K27Ac_peak_21956_lociStitched	chr15	45571096	45572168	2	885	1511.1984	7593	0
3_HSPC_H3K27Ac_peak_7870_lociStitched	chr10	27634373	27643729	3	1230	1510.994	7594	0
2_HSPC_H3K27Ac_peak_15010_lociStitched	chr12	40908952	40919408	2	884	1510.892	7595	0
3_HSPC_H3K27Ac_peak_63269_lociStitched	chr8	8095428	8096759	3	1094	1510.8181	7596	0
2_HSPC_H3K27Ac_peak_21705_lociStitched	chr15	40468160	40475097	2	789	1510.1849	7597	0
2_HSPC_H3K27Ac_peak_37973_lociStitched	chr2	122777383	122789679	2	604	1509.9488	7598	0
2_HSPC_H3K27Ac_peak_1840_lociStitched	chr1	41468856	41479663	2	568	1509.7379	7599	0
2_HSPC_H3K27Ac_peak_40545_lociStitched	chr20	2871877	2881914	2	663	1509.5648	7600	0
2_HSPC_H3K27Ac_peak_15276_lociStitched	chr12	50204193	50215012	2	580	1509.2505	7601	0
3_HSPC_H3K27Ac_peak_39658_lociStitched	chr2	216839070	216849107	3	843	1508.5611	7602	0
1_HSPC_H3K27Ac_peak_29718_lociStitched	chr17	74438522	74439098	1	577	1508.3712	7603	0
2_HSPC_H3K27Ac_peak_64774_lociStitched	chr8	95999490	96000675	2	926	1508.268	7604	0
2_HSPC_H3K27Ac_peak_38412_lociStitched	chr2	152888016	152895427	2	792	1507.3974	7605	0
4_HSPC_H3K27Ac_peak_36532_lociStitched	chr2	66149573	66159681	4	1368	1507.1028	7606	0
1_HSPC_H3K27Ac_peak_34679_lociStitched	chr19	57348664	57350252	1	1589	1507.012	7607	0
2_HSPC_H3K27Ac_peak_61900_lociStitched	chr7	101784545	101790804	2	1007	1506.5413	7608	0
2_HSPC_H3K27Ac_peak_7996_lociStitched	chr10	31252443	31253682	2	1034	1505.7567	7609	0
2_HSPC_H3K27Ac_peak_16919_lociStitched	chr12	117256084	117257431	2	1212	1505.5419	7610	0
